# This file was created by gnuplotFile.py version $Revision: 160 $ on Tue Oct 16 16:10:41 2007.  
# This file is written with the intent of being used to plot the data with
# Gnuplot.  It contains no information regarding how the plot should be
# formatted.
# =============================================================================
#
# hamrollup.personal.engin.umich.edu$ /Users/jlconlin/Code/python/SourceFiles/procOUTSN.py
# 
# =============================================================================
# 
#    1            2              3            4              5            6              7            8           
# |----------Flux2----------||----------Flux3----------||----------Flux1----------||------FissionSource------|
#  x-coord      y-coord       x-coord      y-coord       x-coord      y-coord       x-coord      y-coord      
   30.438       0             30.438       0             30.438       2.891         30.438       1.4455       
   30.562       0             30.562       0             30.562       2.8833        30.562       1.4417       
   30.688       0             30.688       0             30.688       2.8755        30.688       1.4377       
   30.812       0             30.812       0             30.812       2.8674        30.812       1.4337       
   30.938       0             30.938       0             30.938       2.8592        30.938       1.4296       
   31.062       0             31.062       0             31.062       2.8509        31.062       1.4254       
   31.188       0             31.188       0             31.188       2.8423        31.188       1.4212       
   31.312       0             31.312       0             31.312       2.8336        31.312       1.4168       
   31.438       0             31.438       0             31.438       2.8248        31.438       1.4124       
   31.562       0             31.562       0             31.562       2.8157        31.562       1.4079       
   31.688       0             31.688       0             31.688       2.8065        31.688       1.4033       
   31.812       0             31.812       0             31.812       2.7972        31.812       1.3986       
   31.938       0             31.938       0             31.938       2.7876        31.938       1.3938       
   32.062       0             32.062       0             32.062       2.778         32.062       1.389        
   32.188       0             32.188       0             32.188       2.7681        32.188       1.3841       
   32.312       0             32.312       0             32.312       2.7581        32.312       1.379        
   32.438       0             32.438       0             32.438       2.7479        32.438       1.374        
   32.562       0             32.562       0             32.562       2.7376        32.562       1.3688       
   32.688       0             32.688       0             32.688       2.7271        32.688       1.3636       
   32.812       0             32.812       0             32.812       2.7165        32.812       1.3582       
   32.938       0             32.938       0             32.938       2.7056        32.938       1.3528       
   33.062       0             33.062       0             33.062       2.6947        33.062       1.3473       
   33.188       0             33.188       0             33.188       2.6836        33.188       1.3418       
   33.312       0             33.312       0             33.312       2.6723        33.312       1.3361       
   33.438       0             33.438       0             33.438       2.6608        33.438       1.3304       
   33.562       0             33.562       0             33.562       2.6492        33.562       1.3246       
   33.688       0             33.688       0             33.688       2.6375        33.688       1.3188       
   33.812       0             33.812       0             33.812       2.6256        33.812       1.3128       
   33.938       0             33.938       0             33.938       2.6136        33.938       1.3068       
   34.062       0             34.062       0             34.062       2.6013        34.062       1.3007       
   34.188       0             34.188       0             34.188       2.589         34.188       1.2945       
   34.312       0             34.312       0             34.312       2.5765        34.312       1.2882       
   34.438       0             34.438       0             34.438       2.5638        34.438       1.2819       
   34.562       0             34.562       0             34.562       2.551         34.562       1.2755       
   34.688       0             34.688       0             34.688       2.5381        34.688       1.269        
   34.812       0             34.812       0             34.812       2.525         34.812       1.2625       
   34.938       0             34.938       0             34.938       2.5117        34.938       1.2559       
   35.062       0             35.062       0             35.062       2.4983        35.062       1.2492       
   35.188       0             35.188       0             35.188       2.4848        35.188       1.2424       
   35.312       0             35.312       0             35.312       2.4711        35.312       1.2355       
   35.438       0             35.438       0             35.438       2.4572        35.438       1.2286       
   35.562       0             35.562       0             35.562       2.4433        35.562       1.2216       
   35.688       0             35.688       0             35.688       2.4291        35.688       1.2146       
   35.812       0             35.812       0             35.812       2.4149        35.812       1.2074       
   35.938       0             35.938       0             35.938       2.4005        35.938       1.2002       
   36.062       0             36.062       0             36.062       2.3859        36.062       1.193        
   36.188       0             36.188       0             36.188       2.3713        36.188       1.1856       
   36.312       0             36.312       0             36.312       2.3564        36.312       1.1782       
   36.438       0             36.438       0             36.438       2.3415        36.438       1.1707       
   36.562       0             36.562       0             36.562       2.3264        36.562       1.1632       
   36.688       0             36.688       0             36.688       2.3112        36.688       1.1556       
   36.812       0             36.812       0             36.812       2.2958        36.812       1.1479       
   36.938       0             36.938       0             36.938       2.2803        36.938       1.1402       
   37.062       0             37.062       0             37.062       2.2647        37.062       1.1323       
   37.188       0             37.188       0             37.188       2.2489        37.188       1.1245       
   37.312       0             37.312       0             37.312       2.233         37.312       1.1165       
   37.438       0             37.438       0             37.438       2.217         37.438       1.1085       
   37.562       0             37.562       0             37.562       2.2008        37.562       1.1004       
   37.688       0             37.688       0             37.688       2.1846        37.688       1.0923       
   37.812       0             37.812       0             37.812       2.1682        37.812       1.0841       
   37.938       0             37.938       0             37.938       2.1516        37.938       1.0758       
   38.062       0             38.062       0             38.062       2.135         38.062       1.0675       
   38.188       0             38.188       0             38.188       2.1182        38.188       1.0591       
   38.312       0             38.312       0             38.312       2.1013        38.312       1.0506       
   38.438       0             38.438       0             38.438       2.0842        38.438       1.0421       
   38.562       0             38.562       0             38.562       2.0671        38.562       1.0335       
   38.688       0             38.688       0             38.688       2.0498        38.688       1.0249       
   38.812       0             38.812       0             38.812       2.0324        38.812       1.0162       
   38.938       0             38.938       0             38.938       2.0149        38.938       1.0074       
   39.062       0             39.062       0             39.062       1.9973        39.062       0.99863      
   39.188       0             39.188       0             39.188       1.9795        39.188       0.98976      
   39.312       0             39.312       0             39.312       1.9617        39.312       0.98083      
   39.438       0             39.438       0             39.438       1.9437        39.438       0.97184      
   39.562       0             39.562       0             39.562       1.9256        39.562       0.9628       
   39.688       0             39.688       0             39.688       1.9074        39.688       0.9537       
   39.812       0             39.812       0             39.812       1.8891        39.812       0.94454      
   39.938       0             39.938       0             39.938       1.8707        39.938       0.93533      
   40.062       0             40.062       0             40.062       1.8521        40.062       0.92606      
   40.188       0             40.188       0             40.188       1.8335        40.188       0.91674      
   40.312       0             40.312       0             40.312       1.8147        40.312       0.90737      
   40.438       0             40.438       0             40.438       1.7959        40.438       0.89794      
   40.562       0             40.562       0             40.562       1.7769        40.562       0.88846      
   40.688       0             40.688       0             40.688       1.7579        40.688       0.87893      
   40.812       0             40.812       0             40.812       1.7387        40.812       0.86935      
   40.938       0             40.938       0             40.938       1.7194        40.938       0.85972      
   41.062       0             41.062       0             41.062       1.7001        41.062       0.85003      
   41.188       0             41.188       0             41.188       1.6806        41.188       0.8403       
   41.312       0             41.312       0             41.312       1.661         41.312       0.83052      
   41.438       0             41.438       0             41.438       1.6414        41.438       0.82069      
   41.562       0             41.562       0             41.562       1.6216        41.562       0.81081      
   41.688       0             41.688       0             41.688       1.6018        41.688       0.80089      
   41.812       0             41.812       0             41.812       1.5818        41.812       0.79091      
   41.938       0             41.938       0             41.938       1.5618        41.938       0.7809       
   42.062       0             42.062       0             42.062       1.5417        42.062       0.77083      
   42.188       0             42.188       0             42.188       1.5214        42.188       0.76072      
   42.312       0             42.312       0             42.312       1.5011        42.312       0.75057      
   42.438       0             42.438       0             42.438       1.4807        42.438       0.74037      
   42.562       0             42.562       0             42.562       1.4603        42.562       0.73013      
   42.688       0             42.688       0             42.688       1.4397        42.688       0.71985      
   42.812       0             42.812       0             42.812       1.4191        42.812       0.70953      
   42.938       0             42.938       0             42.938       1.3983        42.938       0.69916      
   43.062       0             43.062       0             43.062       1.3775        43.062       0.68875      
   43.188       0             43.188       0             43.188       1.3566        43.188       0.67831      
   43.312       0             43.312       0             43.312       1.3356        43.312       0.66782      
   43.438       0             43.438       0             43.438       1.3146        43.438       0.65729      
   43.562       0             43.562       0             43.562       1.2935        43.562       0.64673      
   43.688       0             43.688       0             43.688       1.2723        43.688       0.63613      
   43.812       0             43.812       0             43.812       1.251         43.812       0.62549      
   43.938       0             43.938       0             43.938       1.2296        43.938       0.61481      
   44.062       0             44.062       0             44.062       1.2082        44.062       0.6041       
   44.188       0             44.188       0             44.188       1.1867        44.188       0.59335      
   44.312       0             44.312       0             44.312       1.1651        44.312       0.58257      
   44.438       0             44.438       0             44.438       1.1435        44.438       0.57176      
   44.562       0             44.562       0             44.562       1.1218        44.562       0.56091      
   44.688       0             44.688       0             44.688       1.1001        44.688       0.55003      
   44.812       0             44.812       0             44.812       1.0782        44.812       0.53911      
   44.938       0             44.938       0             44.938       1.0563        44.938       0.52817      
   45.062       0             45.062       0             45.062       1.0344        45.062       0.51719      
   45.188       0             45.188       0             45.188       1.0124        45.188       0.50619      
   45.312       0             45.312       0             45.312       0.9903        45.312       0.49515      
   45.438       0             45.438       0             45.438       0.96817       45.438       0.48408      
   45.562       0             45.562       0             45.562       0.94598       45.562       0.47299      
   45.688       0             45.688       0             45.688       0.92374       45.688       0.46187      
   45.812       0             45.812       0             45.812       0.90144       45.812       0.45072      
   45.938       0             45.938       0             45.938       0.87909       45.938       0.43955      
